ds;y
2009-12-05_16;1.8487
2009-12-05_17;2.070171429
2009-12-05_18;2.290014286
2009-12-05_19;2.154244898
2009-12-05_20;2.056373469
2009-12-05_21;1.969134694
2009-12-05_22;1.840426531
2009-12-05_23;1.585434694
2009-12-06_00;1.298120408
2009-12-06_01;0.963636735
2009-12-06_02;0.741057143
2009-12-06_03;0.615518367
2009-12-06_04;0.573857143
2009-12-06_05;0.535669388
2009-12-06_06;0.546857143
2009-12-06_08;0.696263265
2009-12-06_09;0.974006122
2009-12-06_10;1.289138776
2009-12-06_11;1.560808163
2009-12-06_12;1.773420408
2009-12-06_13;1.950534694
2009-12-06_14;1.894436735
2009-12-06_15;1.83274898
2009-12-06_17;1.921253061
2009-12-06_18;2.026814286
2009-12-06_19;2.027593878
2009-12-06_20;1.989471429
2009-12-06_21;2.0281
2009-12-06_22;1.851671429
2009-12-07_01;0.804371429
2009-12-07_02;0.611891837
2009-12-07_03;0.537567347
2009-12-07_04;0.519228571
2009-12-07_05;0.533461224
2009-12-07_06;0.557446939
2009-12-07_07;0.702136735
2009-12-07_09;1.180812245
2009-12-07_10;1.384355102
2009-12-07_11;1.34802449
2009-12-07_12;1.462208163
2009-12-07_13;1.741946939
2009-12-07_14;1.612816327
2009-12-07_15;1.72577551
2009-12-07_16;1.801834694
2009-12-07_17;2.233777551
2009-12-07_18;2.283014286
2009-12-07_19;1.987328571
2009-12-07_20;2.007573469
2009-12-07_21;1.949997959
2009-12-07_22;1.812181633
2009-12-07_23;1.682036735
2009-12-08_00;1.215102041
2009-12-08_01;0.862595918
2009-12-08_02;0.674842857
2009-12-08_03;0.570457143
2009-12-08_04;0.529653061
2009-12-08_05;0.546518367
2009-12-08_06;0.571355102
2009-12-08_07;0.725604082
2009-12-08_08;0.987057143
2009-12-08_09;1.300977551
2009-12-08_10;1.482714286
2009-12-08_11;1.465636735
2009-12-08_12;1.544295918
2009-12-08_13;1.640255102
2009-12-08_14;1.555585714
2009-12-08_15;1.587242857
2009-12-08_16;1.715006122
2009-12-08_17;1.973930612
2009-12-08_18;2.114910204
2009-12-08_19;2.177273469
2009-12-08_20;2.099687755
2009-12-08_21;2.105589796
2009-12-08_22;1.884836735
2009-12-08_23;1.658353061
2009-12-09_00;1.186583673
2009-12-09_01;0.810204082
2009-12-09_02;0.612706122
2009-12-09_03;0.552391837
2009-12-09_04;0.512640816
2009-12-09_05;0.52155102
2009-12-09_06;0.551242857
2009-12-09_07;0.727528571
2009-12-09_08;1.170479592
2009-12-09_09;1.311644898
2009-12-09_10;1.331559184
2009-12-09_11;1.314267347
2009-12-09_12;1.351595918
2009-12-09_13;1.54167551
2009-12-09_14;1.470991837
2009-12-09_15;1.608187755
2009-12-09_16;1.806028571
2009-12-09_17;2.197179592
2009-12-09_18;2.197146939
2009-12-09_19;2.17002449
2009-12-09_20;2.0333
2009-12-09_21;2.03582449
2009-12-09_22;1.924363265
2009-12-09_23;1.626277551
2009-12-10_00;1.227867347
2009-12-10_01;0.864322449
2009-12-10_02;0.670830612
2009-12-10_03;0.575079592
2009-12-10_04;0.537918367
2009-12-10_06;0.576055102
2009-12-10_07;0.743212245
2009-12-10_08;1.166673469
2009-12-10_09;1.270922449
2009-12-10_12;1.357720408
2009-12-10_13;1.472477551
2009-12-10_14;1.357181633
2009-12-10_15;1.471834694
2009-12-10_16;1.825412245
2009-12-10_17;2.230722449
2009-12-10_18;2.419677551
2009-12-10_19;2.2305
2009-12-10_20;2.109642857
2009-12-10_21;2.095487755
2009-12-10_22;1.928563265
2009-12-10_23;1.667965306
2009-12-11_00;1.276016327
2009-12-11_01;0.841208163
2009-12-11_02;0.656130612
2009-12-11_05;0.551383673
2009-12-11_06;0.572369388
2009-12-11_07;0.710404082
2009-12-11_08;1.120681633
2009-12-11_09;1.335114286
2009-12-11_10;1.324436735
2009-12-11_11;1.236083673
2009-12-11_12;1.3142
2009-12-11_13;1.448836735
2009-12-11_14;1.393232653
2009-12-11_15;1.502689796
2009-12-11_16;1.702446939
2009-12-11_17;2.049163265
2009-12-11_18;2.308102041
2009-12-11_19;2.233983673
2009-12-11_20;2.04065102
2009-12-11_21;1.946646939
2009-12-11_22;1.855220408
2009-12-11_23;1.664618367
2009-12-12_00;1.379608163
2009-12-12_01;0.920236735
2009-12-12_02;0.697283673
2009-12-12_03;0.584485714
2009-12-12_04;0.540781633
2009-12-12_05;0.539706122
2009-12-12_06;0.548769388
2009-12-12_07;0.590083673
2009-12-12_08;0.803246939
2009-12-12_09;1.102683673
2009-12-12_10;1.389336735
2009-12-12_11;1.594042857
2009-12-12_12;1.785561224
2009-12-12_13;1.786118367
2009-12-12_14;1.753542857
2009-12-12_15;1.741014286
2009-12-12_16;1.794881633
2009-12-12_17;2.208930612
2009-12-12_18;2.367463265
2009-12-12_19;2.294261224
2009-12-12_20;2.044667347
2009-12-12_21;1.903328571
2009-12-12_22;1.840797959
2009-12-12_23;1.692895918
2009-12-13_00;1.337718367
2009-12-13_01;1.057391837
2009-12-13_02;0.803591837
2009-12-13_03;0.666608163
2009-12-13_04;0.599061224
2009-12-13_05;0.58142449
2009-12-13_06;0.558710204
2009-12-13_07;0.594279592
2009-12-13_08;0.739267347
2009-12-13_09;1.067508163
2009-12-13_10;1.321334694
2009-12-13_11;1.683267347
2009-12-13_12;1.877753061
2009-12-13_13;2.110122449
2009-12-13_14;1.943814286
2009-12-13_15;1.70847551
2009-12-13_16;1.714779592
2009-12-13_17;2.049320408
2009-12-13_18;2.131269388
2009-12-13_20;2.061644898
2009-12-13_22;2.050679592
2009-12-13_23;1.734130612
2009-12-14_01;0.8450818
2009-12-14_02;0.670582822
2009-12-14_03;0.583333333
2009-12-14_04;0.544245399
2009-12-14_05;0.539075665
2009-12-14_06;0.615451943
2009-12-14_07;0.743186094
2009-12-14_08;1.148155419
2009-12-14_09;1.395738241
2009-12-14_10;1.552775051
2009-12-14_12;1.567421268
2009-12-14_13;1.753656442
2009-12-14_14;1.606104294
2009-12-14_15;1.794621677
2009-12-14_16;2.041773006
2009-12-14_17;2.341969325
2009-12-14_18;2.390259714
2009-12-14_19;2.39106953
2009-12-14_20;2.233758691
2009-12-14_21;2.086535787
2009-12-14_22;1.960433538
2009-12-14_23;1.63093456
2009-12-15_00;1.2479182
2009-12-15_01;0.808122699
2009-12-15_03;0.534666667
2009-12-15_04;0.521147239
2009-12-15_05;0.524503067
2009-12-15_06;0.594611452
2009-12-15_07;0.742055215
2009-12-15_08;1.186132924
2009-12-15_09;1.305321063
2009-12-15_10;1.415314928
2009-12-15_11;1.473269939
2009-12-15_12;1.490775051
2009-12-15_13;1.720842536
2009-12-15_14;1.565752556
2009-12-15_15;1.605423313
2009-12-15_16;1.942707566
2009-12-15_17;2.254114519
2009-12-15_18;2.414893661
2009-12-15_19;2.350777096
2009-12-15_20;2.164370143
2009-12-15_21;2.12802045
2009-12-15_22;2.056194274
2009-12-15_23;1.744132924
2009-12-16_00;1.283130879
2009-12-16_01;0.808018405
2009-12-16_02;0.654055215
2009-12-16_03;0.572112474
2009-12-16_04;0.552597137
2009-12-16_05;0.584832311
2009-12-16_06;0.629750511
2009-12-16_08;1.265304703
2009-12-16_09;1.472625767
2009-12-16_10;1.442343558
2009-12-16_12;1.475623722
2009-12-16_13;1.651730061
2009-12-16_14;1.564730061
2009-12-16_15;1.72595092
2009-12-16_16;1.936445808
2009-12-16_18;2.397
2009-12-16_19;2.334672802
2009-12-16_20;2.327124744
2009-12-16_21;2.261997955
2009-12-16_22;2.104145194
2009-12-16_23;1.7370818
2009-12-17_00;1.311010225
2009-12-17_01;0.876603272
2009-12-17_02;0.696337423
2009-12-17_03;0.642126789
2009-12-17_04;0.587644172
2009-12-17_05;0.576366053
2009-12-17_06;0.595891616
2009-12-17_07;0.763280164
2009-12-17_08;1.248294479
2009-12-17_09;1.514824131
2009-12-17_10;1.432762781
2009-12-17_11;1.396038855
2009-12-17_13;1.58608589
2009-12-17_14;1.474515337
2009-12-17_15;1.573421268
2009-12-17_16;1.842137014
2009-12-17_17;2.278265849
2009-12-17_18;2.408578732
2009-12-17_19;2.3449182
2009-12-17_20;2.154535787
2009-12-17_21;2.150198364
2009-12-17_22;2.077580777
2009-12-17_23;1.779226994
2009-12-18_00;1.341756148
2009-12-18_01;0.862702869
2009-12-18_02;0.69514959
2009-12-18_03;0.593122951
2009-12-18_04;0.555854508
2009-12-18_05;0.590911885
2009-12-18_06;0.607540984
2009-12-18_07;0.762895492
2009-12-18_08;1.271415984
2009-12-18_09;1.506965164
2009-12-18_10;1.518456967
2009-12-18_11;1.445579918
2009-12-18_12;1.495737705
2009-12-18_13;1.625040984
2009-12-18_14;1.471118852
2009-12-18_15;1.620522541
2009-12-18_16;1.754842213
2009-12-18_17;2.218209016
2009-12-18_18;2.351245902
2009-12-18_19;2.291016393
2009-12-18_20;2.235971311
2009-12-18_21;2.1735
2009-12-18_22;2.009452869
2009-12-18_23;1.809864754
2009-12-19_00;1.431211066
2009-12-19_01;1.031022541
2009-12-19_02;0.821887295
2009-12-19_03;0.686258197
2009-12-19_04;0.610954918
2009-12-19_05;0.590069672
2009-12-19_06;0.606983607
2009-12-19_07;0.668702869
2009-12-19_08;0.90607377
2009-12-19_09;1.21420082
2009-12-19_10;1.490032787
2009-12-19_11;1.602598361
2009-12-19_12;1.825758197
2009-12-19_13;2.07302459
2009-12-19_14;1.92729918
2009-12-19_15;1.817059426
2009-12-19_16;1.95882582
2009-12-19_17;2.289047131
2009-12-19_19;2.427557377
2009-12-19_20;2.233827869
2009-12-19_21;2.278678279
2009-12-19_22;2.035125
2009-12-19_23;1.801196721
2009-12-20_01;1.020967213
2009-12-20_02;0.795586066
2009-12-20_03;0.664616803
2009-12-20_04;0.631270492
2009-12-20_05;0.613491803
2009-12-20_06;0.61404918
2009-12-20_07;0.666858607
2009-12-20_08;0.754747951
2009-12-20_09;1.069657787
2009-12-20_10;1.438168033
2009-12-20_11;1.755665984
2009-12-20_12;1.921338115
2009-12-20_13;2.111368852
2009-12-20_14;1.985868852
2009-12-20_15;1.934194672
2009-12-20_16;1.935055328
2009-12-20_17;2.053715164
2009-12-20_18;2.287790984
2009-12-20_19;2.366977459
2009-12-20_20;2.363965164
2009-12-20_21;2.33417418
2009-12-20_22;2.137973361
2009-12-20_23;1.850036885
2009-12-21_00;1.37847541
2009-12-21_02;0.760032787
2009-12-21_03;0.657747951
2009-12-21_05;0.590467213
2009-12-21_06;0.621237705
2009-12-21_07;0.760762295
2009-12-21_08;1.244233607
2009-12-21_09;1.479864754
2009-12-21_10;1.608567623
2009-12-21_11;1.657743852
2009-12-21_12;1.660307377
2009-12-21_13;1.717643443
2009-12-21_14;1.701821721
2009-12-21_15;1.745182377
2009-12-21_16;1.937151639
2009-12-21_17;2.443293033
2009-12-21_18;2.603161885
2009-12-21_19;2.48132377
2009-12-21_20;2.388387295
2009-12-21_21;2.381278689
2009-12-21_22;2.145286885
2009-12-21_23;1.830889344
2009-12-22_00;1.477504098
2009-12-22_01;0.978375
2009-12-22_02;0.723870902
2009-12-22_03;0.628077869
2009-12-22_04;0.60392418
2009-12-22_05;0.595690574
2009-12-22_06;0.612252049
2009-12-22_07;0.770342213
2009-12-22_08;1.208016393
2009-12-22_09;1.529256148
2009-12-22_10;1.581682377
2009-12-22_11;1.53519877
2009-12-22_12;1.741528689
2009-12-22_13;1.848135246
2009-12-22_14;1.570518443
2009-12-22_15;1.660766393
2009-12-22_16;1.712147541
2009-12-22_17;2.188965164
2009-12-22_18;2.461741803
2009-12-22_19;2.428641393
2009-12-22_20;2.3255
2009-12-22_21;2.325120902
2009-12-22_22;2.235692623
2009-12-22_23;1.980065574
2009-12-23_00;1.580239754
2009-12-23_01;1.008668033
2009-12-23_02;0.796338115
2009-12-23_04;0.604405738
2009-12-23_05;0.603534836
2009-12-23_06;0.643069672
2009-12-23_08;1.076081967
2009-12-23_09;1.501684426
2009-12-23_10;1.773077869
2009-12-23_11;1.941108607
2009-12-23_12;2.021754098
2009-12-23_13;2.001403689
2009-12-23_14;1.910370902
2009-12-23_15;1.851133197
2009-12-23_16;1.946305328
2009-12-23_17;2.30552459
2009-12-23_18;2.603739754
2009-12-23_19;2.558694672
2009-12-23_20;2.471415984
2009-12-23_22;2.380915984
2009-12-24_00;1.87745082
2009-12-24_01;1.225206967
2009-12-24_02;0.860553279
2009-12-24_03;0.716440574
2009-12-24_04;0.650790984
2009-12-24_05;0.616120902
2009-12-24_06;0.64814959
2009-12-24_07;0.758647541
2009-12-24_08;1.036735656
2009-12-24_09;1.550920082
2009-12-24_10;1.931659836
2009-12-24_11;2.090602459
2009-12-24_12;2.060688525
2009-12-24_13;2.263864754
2009-12-24_14;2.181963115
2009-12-24_15;2.206135246
2009-12-24_16;2.22042623
2009-12-24_17;2.758659836
2009-12-24_19;2.956940574
2009-12-24_20;2.821782787
2009-12-24_21;2.67829918
2009-12-24_22;2.55892623
2009-12-24_23;2.316829918
2009-12-25_00;1.920809426
2009-12-25_01;1.647862705
2009-12-25_02;1.117348361
2009-12-25_03;0.817194672
2009-12-25_04;0.717467213
2009-12-25_05;0.683760246
2009-12-25_06;0.729026639
2009-12-25_07;0.920717213
2009-12-25_08;1.362663934
2009-12-25_09;2.044413934
2009-12-25_10;2.656858607
2009-12-25_11;2.849217213
2009-12-25_12;3.055827869
2009-12-25_13;3.355223361
2009-12-25_14;3.085793033
2009-12-25_15;2.838959016
2009-12-25_16;2.394538934
2009-12-25_17;2.334315574
2009-12-25_18;2.336606557
2009-12-25_19;2.255030738
2009-12-25_20;2.157401639
2009-12-25_21;2.159057377
2009-12-25_22;2.175377049
2009-12-25_23;1.971809426
2009-12-26_00;1.598848361
2009-12-26_01;1.246561475
2009-12-26_02;0.902864754
2009-12-26_03;0.755030738
2009-12-26_04;0.655692623
2009-12-26_05;0.611061475
2009-12-26_06;0.614819672
2009-12-26_07;0.648280738
2009-12-26_08;0.750036885
2009-12-26_09;0.997391393
2009-12-26_10;1.391098361
2009-12-26_11;1.917944672
2009-12-26_12;2.123053279
2009-12-26_13;2.470655738
2009-12-26_15;2.270793033
2009-12-26_17;2.466038934
2009-12-26_18;2.458182377
2009-12-26_19;2.398456967
2009-12-26_20;2.313305328
2009-12-26_21;2.235518443
2009-12-26_22;2.13105123
2009-12-26_23;1.843895492
2009-12-27_00;1.497868852
2009-12-27_01;1.162088115
2009-12-27_02;0.908622951
2009-12-27_03;0.74027459
2009-12-27_04;0.699784836
2009-12-27_05;0.612780738
2009-12-27_06;0.620118852
2009-12-27_07;0.663338115
2009-12-27_08;0.762659836
2009-12-27_09;1.046278689
2009-12-27_10;1.490659836
2009-12-27_11;1.749204918
2009-12-27_12;2.057817623
2009-12-27_13;2.195909836
2009-12-27_14;2.143782787
2009-12-27_15;1.885030738
2009-12-27_16;1.926415984
2009-12-27_17;2.195442623
2009-12-27_18;2.416252049
2009-12-27_19;2.302522541
2009-12-27_20;2.21357582
2009-12-27_21;2.271321721
2009-12-27_22;2.150715164
2009-12-27_23;1.896413934
2009-12-28_00;1.48389959
2009-12-28_01;1.04702459
2009-12-28_02;0.797577869
2009-12-28_03;0.689747951
2009-12-28_04;0.61992418
2009-12-28_05;0.594223361
2009-12-28_06;0.620438525
2009-12-28_07;0.679627049
2009-12-28_08;0.788372951
2009-12-28_09;1.017532787
2009-12-28_10;1.379364754
2009-12-28_11;1.771108607
2009-12-28_12;1.992506148
2009-12-28_13;2.218122951
2009-12-28_14;2.122813525
2009-12-28_15;2.115256148
2009-12-28_16;2.139161885
2009-12-28_18;2.48854918
2009-12-28_19;2.394516393
2009-12-28_20;2.339043033
2009-12-28_21;2.300483607
2009-12-28_23;1.839012295
2009-12-29_00;1.517090164
2009-12-29_01;1.046866803
2009-12-29_02;0.790002049
2009-12-29_03;0.682379098
2009-12-29_04;0.632528689
2009-12-29_05;0.600547131
2009-12-29_06;0.610530738
2009-12-29_07;0.699696721
2009-12-29_08;0.784243852
2009-12-29_09;1.057336066
2009-12-29_10;1.451618852
2009-12-29_11;1.834608607
2009-12-29_12;1.949918033
2009-12-29_13;2.313268443
2009-12-29_14;2.287032787
2009-12-29_15;2.125469262
2009-12-29_16;2.146612705
2009-12-29_17;2.389168033
2009-12-29_18;2.533409836
2009-12-29_19;2.555086066
2009-12-29_20;2.360858607
2009-12-29_21;2.256395492
2009-12-29_22;2.089887295
2009-12-29_23;1.882215164
2009-12-30_00;1.492225873
2009-12-30_01;1.084443532
2009-12-30_02;0.860967146
2009-12-30_03;0.702186858
2009-12-30_04;0.622969199
2009-12-30_05;0.604714579
2009-12-30_06;0.626537988
2009-12-30_07;0.696718686
2009-12-30_08;0.794661191
2009-12-30_09;0.906790554
2009-12-30_10;1.270480493
2009-12-30_11;1.718160164
2009-12-30_12;1.843289528
2009-12-30_13;2.073392197
2009-12-30_14;2.112958932
2009-12-30_15;2.30187269
2009-12-30_16;2.16538193
2009-12-30_17;2.347420945
2009-12-30_18;2.504373717
2009-12-30_19;2.438958932
2009-12-30_20;2.337689938
2009-12-30_21;2.365523614
2009-12-30_22;2.158899384
2009-12-30_23;1.87311499
2009-12-31_00;1.611312115
2009-12-31_01;1.083301848
2009-12-31_02;0.816997947
2009-12-31_03;0.682422998
2009-12-31_05;0.607227926
2009-12-31_06;0.57476386
2009-12-31_07;0.658275154
2009-12-31_08;0.880324435
2009-12-31_09;1.058303901
2009-12-31_10;1.376566735
2009-12-31_11;1.647488706
2009-12-31_12;1.864149897
2009-12-31_13;2.131472279
2009-12-31_14;2.029476386
2009-12-31_15;2.005396304
2009-12-31_16;2.047014374
2009-12-31_17;2.543459959
2009-12-31_18;2.852332649
2009-12-31_19;2.766794661
2009-12-31_20;2.621856263
2009-12-31_21;2.328825462
2009-12-31_22;2.112591376
2009-12-31_23;1.896747433
2010-01-01_01;1.497156057
2010-01-01_02;1.125466119
2010-01-01_03;0.918726899
2010-01-01_04;0.764572895
2010-01-01_05;0.666917864
2010-01-01_06;0.641427105
2010-01-01_07;0.667811088
2010-01-01_08;0.74486037
2010-01-01_09;0.951326489
2010-01-01_10;1.297291581
2010-01-01_11;1.687246407
2010-01-01_13;2.368373717
2010-01-01_14;2.356026694
2010-01-01_15;2.135648871
2010-01-01_16;2.037195072
2010-01-01_18;2.420334702
2010-01-01_19;2.324689938
2010-01-01_20;2.231952772
2010-01-01_21;2.121004107
2010-01-01_22;2.108131417
2010-01-01_23;1.824377823
2010-01-02_00;1.549439425
2010-01-02_01;1.103051335
2010-01-02_02;0.83963655
2010-01-02_03;0.71249076
2010-01-02_04;0.652039014
2010-01-02_05;0.641232033
2010-01-02_06;0.613158111
2010-01-02_07;0.676373717
2010-01-02_08;0.775063655
2010-01-02_10;1.332905544
2010-01-02_11;1.673511294
2010-01-02_12;1.832041068
2010-01-02_13;2.06124846
2010-01-02_14;2.003782341
2010-01-02_15;1.866207392
2010-01-02_16;2.030609856
2010-01-02_17;2.315574949
2010-01-02_19;2.400215606
2010-01-02_20;2.363289528
2010-01-02_21;2.302250513
2010-01-02_22;2.094117043
2010-01-02_23;1.848082136
2010-01-03_00;1.493373717
2010-01-03_01;1.153205339
2010-01-03_02;0.890809035
2010-01-03_03;0.753566735
2010-01-03_04;0.654726899
2010-01-03_05;0.624731006
2010-01-03_06;0.597400411
2010-01-03_07;0.660513347
2010-01-03_08;0.730117043
2010-01-03_09;0.947414784
2010-01-03_10;1.326659138
2010-01-03_11;1.615823409
2010-01-03_12;1.964429158
2010-01-03_13;2.283154004
2010-01-03_14;2.149815195
2010-01-03_16;1.960946612
2010-01-03_17;2.15937577
2010-01-03_18;2.331975359
2010-01-03_19;2.286437372
2010-01-03_20;2.21238193
2010-01-03_21;2.197223819
2010-01-03_22;2.004498973
2010-01-03_23;1.894102669
2010-01-04_00;1.500591376
2010-01-04_01;1.06761807
2010-01-04_02;0.814336756
2010-01-04_03;0.678887064
2010-01-04_04;0.628459959
2010-01-04_05;0.62912115
2010-01-04_06;0.656554415
2010-01-04_07;0.73510883
2010-01-04_08;0.87637577
2010-01-04_09;1.14564271
2010-01-04_10;1.487868583
2010-01-04_11;1.697544148
2010-01-04_12;1.806913758
2010-01-04_13;2.034971253
2010-01-04_14;2.106063655
2010-01-04_15;1.969141684
2010-01-04_16;2.019689938
2010-01-04_17;2.285135524
2010-01-04_18;2.397051335
2010-01-04_21;2.223675565
2010-01-04_22;2.159238193
2010-01-04_23;1.977889117
2010-01-05_00;1.496474333
2010-01-05_01;1.078889117
2010-01-05_02;0.800355236
2010-01-05_03;0.670100616
2010-01-05_04;0.613041068
2010-01-05_05;0.614314168
2010-01-05_06;0.651706366
2010-01-05_07;0.73235729
2010-01-05_08;0.879279261
2010-01-05_09;1.07087885
2010-01-05_10;1.41023614
2010-01-05_11;1.536628337
2010-01-05_12;1.794020534
2010-01-05_13;1.992293634
2010-01-05_14;1.948685832
2010-01-05_15;1.858646817
2010-01-05_16;1.95289117
2010-01-05_17;2.243386037
2010-01-05_18;2.463468172
2010-01-05_19;2.353482546
2010-01-05_20;2.302544148
2010-01-05_21;2.257238193
2010-01-05_22;2.098646817
2010-01-05_23;1.823634497
2010-01-06_00;1.480628337
2010-01-06_01;0.997728953
2010-01-06_02;0.774893224
2010-01-06_03;0.672989733
2010-01-06_04;0.627071869
2010-01-06_05;0.622702259
2010-01-06_06;0.658827515
2010-01-06_07;0.784199179
2010-01-06_08;0.957032854
2010-01-06_09;1.176523614
2010-01-06_10;1.364501027
2010-01-06_11;1.574455852
2010-01-06_12;1.722983573
2010-01-06_13;1.968700205
2010-01-06_14;1.951098563
2010-01-06_15;1.882755647
2010-01-06_16;1.888833676
2010-01-06_17;2.147845996
2010-01-06_18;2.351673511
2010-01-06_20;2.30563655
2010-01-06_21;2.260932238
2010-01-06_22;2.10823614
2010-01-06_23;1.816209446
2010-01-07_00;1.402135524
2010-01-07_01;1.017441478
2010-01-07_02;0.785583162
2010-01-07_03;0.690731006
2010-01-07_04;0.643815195
2010-01-07_05;0.622043121
2010-01-07_06;0.651626283
2010-01-07_07;0.751338809
2010-01-07_08;1.020780287
